,Water,Settlement,Dark soil, Bright soil,Vegetation,Agriculture,Cloud,Cloud shadow
2746,1.3028988,,6.987662,16.224049,8.526335,6.9898353,19.118568,4.534755
2747,1.2818497,,7.023425,16.338736,8.480316,6.821206,19.08532,4.562328
2748,1.3709289,,6.97985,16.3433,8.453086,6.8204055,18.75904,4.4111795
2749,1.4277194,,7.006426,13.809089,8.722733,6.741893,18.687168,4.4934363
2750,1.7382646,,6.954005,13.848746,8.684883,6.7958317,15.771079,4.47885
2751,1.5224308,,7.002339,9.065935,8.591451,6.7539024,15.698046,4.52091
2752,1.615775,,6.804071,8.986039,8.5835495,6.7680182,15.641127,4.4756403
2753,1.4635274,,6.638045,6.964788,8.792024,6.870329,16.45126,4.6821065
2754,1.4406958,,6.61548,6.9443774,8.80933,7.2225633,16.614834,4.7262206
2755,1.2990975,,6.562188,10.5326,8.57817,6.952668,18.209393,4.4250293
2756,1.3390594,,6.620236,10.532663,8.600754,6.988731,18.409494,4.4957113
2757,1.3016547,,6.54021,11.016712,8.605366,6.762575,19.167988,4.598158
2758,1.1727353,,6.5665975,10.978986,8.584486,6.766443,19.114628,4.495851
2759,1.2518824,,6.553229,11.879495,8.790668,6.7586503,18.833895,4.335278
2760,1.2221837,,6.537926,11.883914,8.785806,6.791848,18.734064,4.3367243
2761,1.6560746,,6.65023,11.838771,8.686522,6.774377,15.292021,4.3683267
2762,1.5173359,,6.668184,11.84225,8.704451,6.7798324,15.560551,4.3720074
2763,1.503074,,6.754271,11.870454,8.697073,6.8673096,15.441934,4.398766
2764,1.3565496,,6.735027,11.844283,8.703446,7.52084,16.361364,4.7167296
2765,1.3726525,,6.6592765,10.728675,8.552366,7.6846523,16.502905,4.6546273
2766,1.2957146,,6.738043,10.736514,8.53517,7.7519474,18.052485,4.353322
2767,1.258581,,6.695383,11.201505,8.575043,7.9954877,18.260632,4.555829
2768,1.2248764,,6.7130156,11.144162,8.569611,7.9380875,19.068874,4.649788
2769,1.2403255,,6.750001,11.833004,8.72558,7.721838,19.1629,4.432962
2770,1.3713728,,6.7759666,11.841565,8.761983,7.835253,18.595072,4.2780685
2771,1.2488669,,6.7270527,11.832189,8.650369,8.138659,18.431578,4.311392
2772,1.8419993,,6.7118607,11.861555,8.691435,8.142743,18.232828,4.4516344
2773,1.758442,,6.776673,11.964366,8.707117,7.829474,18.25897,4.4431796
2774,1.6238217,,6.76484,11.945375,8.701607,7.4827094,17.9782,4.512606
2775,1.7223095,,6.6823297,10.697529,8.400363,7.730506,18.0481,4.753119
2776,1.7176884,,6.7157893,10.739624,8.342368,7.8151927,22.168482,4.5704646
2777,1.7395504,,6.702808,11.18306,7.785839,8.065656,23.641325,4.106399
2778,1.7122552,,6.749275,11.166797,7.8917403,7.961436,28.036877,4.556898
2779,1.5065259,,6.7530894,11.860121,8.072568,7.6877165,29.052021,4.529755
2780,1.5305947,,6.7694063,11.856402,8.030541,7.888604,30.69888,4.3675838
2781,1.703653,,6.715775,11.842264,8.755433,8.151021,30.854536,4.361824
2782,1.6633757,,6.7019277,11.85034,8.760705,8.158566,19.573038,4.365063
2783,1.5812656,,7.0590296,11.965427,8.987746,7.758055,19.769571,4.4117045
2784,1.8137616,,7.0879965,11.94777,8.974466,7.4570026,20.64015,4.433563
2785,1.8000748,,6.989563,11.016957,8.394656,7.7422957,21.043045,4.5281086
2786,1.6328977,,6.9743214,11.048788,8.435853,7.844467,23.599949,4.624961
2787,1.7796762,,6.83383,11.396074,7.8546796,8.094397,24.478542,4.401783
2788,1.6945765,,6.830367,11.39155,7.9132404,7.9757657,27.603418,4.104067
2789,1.8954314,,6.813088,11.901059,8.14141,7.6901197,28.648678,4.379616
2790,1.7454126,,6.808948,11.893488,8.136259,7.9231887,30.440695,4.3726716
2791,1.6218998,,6.5822296,11.952661,8.83521,8.14782,30.535288,4.2693415
2792,1.8634875,,6.626686,11.945509,8.780442,8.138947,19.670567,4.3039227
2793,1.7504103,,7.046902,12.052427,8.981865,7.6992464,20.004189,4.4954877
2794,1.6028283,,7.100142,12.036637,8.935079,7.5222974,21.148409,4.408446
2795,1.6684083,,7.0026884,10.99509,8.442833,7.8055573,21.510328,4.3420324
2796,1.9385445,,6.994957,11.032173,8.512105,7.876786,23.796158,4.4102936
2797,1.90922,,6.851292,11.410758,8.756109,8.057412,24.338053,4.4430957
2798,2.0216386,,6.826985,11.389352,8.704577,7.9091015,27.482557,4.2586927
2799,1.7987589,,6.8081226,11.890869,8.038346,7.7607694,28.593937,4.102276
2800,1.7762853,,6.8210225,11.891292,8.183112,7.988587,30.406206,4.3903923
2801,1.8487332,,6.6209726,11.939727,8.395446,8.13835,30.535084,4.2456703
2802,1.7618343,,6.62997,11.946279,8.242191,8.111587,20.508415,4.1966662
2803,1.7510619,,7.490672,12.043981,9.081717,7.5951147,20.936832,4.4509115
2804,1.811389,,7.512775,12.022671,9.076635,7.5249734,21.260303,4.5855813
2805,1.8953799,,7.31777,11.125022,8.452767,7.88534,21.426414,4.352952
2806,1.7614406,,7.3239384,11.1524315,8.466666,7.9021225,22.397402,4.2556686
2807,1.7382737,,7.025246,11.711662,8.7708235,8.036137,22.81276,4.152015
2808,1.8014661,,7.0626216,11.676395,8.709574,7.9033055,25.662806,4.12067
2809,1.8808267,,6.7488236,12.123403,7.9667645,7.8328886,26.89313,4.12894
2810,1.8688815,,6.7506843,12.133306,8.081385,8.02484,29.346254,4.1313505
2811,1.7092437,,6.6621757,11.985312,8.325452,8.178934,29.645039,4.456472
2812,1.871352,,6.6644425,12.005456,8.185005,8.042319,20.713812,4.2806797
2813,1.7637472,,7.474443,12.211516,9.064815,7.6101584,21.138914,4.3386264
2814,1.5792326,,7.4922996,12.18865,9.1027775,7.6200123,21.287592,4.500733
2815,1.7858936,,7.312249,11.130974,8.748731,8.07111,21.363462,4.7326617
2816,1.6577901,,7.2954454,11.144331,8.733886,8.040077,22.271658,4.4617805
2817,1.6055826,,7.017571,11.689938,8.946131,8.047989,22.8,4.348764
2818,1.6618371,,7.0658417,11.668072,8.922519,7.942436,25.284828,4.3694396
2819,1.8170187,,6.7628527,12.125703,8.057967,7.9555974,25.981358,4.3092675
2820,1.6276058,,6.7763634,12.126392,8.229331,8.050914,28.540482,4.187037
2821,1.6373863,,6.644547,11.996943,8.338139,8.110971,29.111183,4.34477
2822,1.7980757,,6.6244206,12.007265,8.162367,7.883455,19.377573,4.3804827
2823,1.6185306,,7.6342134,12.2171335,8.900549,7.6959705,19.892021,4.268498
2824,1.7003709,,7.657563,12.192555,8.895301,7.63342,20.917843,4.3460183
2825,1.7420411,,7.505241,10.93877,8.526018,8.059103,20.970175,4.476327
2826,1.6001848,,7.4502163,10.946401,8.574224,8.031065,21.85467,4.649531
2827,1.7404646,,7.1229105,11.381248,8.565314,8.0415945,22.550669,4.2649455
2828,1.7396172,,7.18284,11.382437,8.4900675,7.9292583,24.23779,4.3423934
2829,1.6580331,,6.87054,12.149224,8.502201,8.013181,24.55915,4.5170007
2830,1.7933427,,6.9068227,12.118478,8.441742,8.032394,26.11425,4.4256563
2831,1.858002,,6.820871,11.924979,8.470966,8.090849,26.674213,4.4095654
2832,1.716312,,6.837867,11.942769,8.383423,7.857071,19.095837,4.4953103
2833,1.7671736,,6.4635963,12.263572,8.411665,7.790316,19.432331,4.615257
2834,1.7683244,,6.406661,12.239159,8.318977,7.679615,20.671644,4.623914
2835,1.7272997,,6.369615,10.950701,8.299523,8.02616,21.031794,4.56447
2836,1.8281467,,6.467529,10.970353,8.512679,8.044146,22.116884,4.565199
2837,1.6844571,,6.492171,11.417474,8.581728,7.9611764,22.836622,4.6675806
2838,1.739088,,6.7302423,11.423971,8.553397,7.8500667,24.786963,4.632033
2839,1.7015114,,6.758554,12.150183,8.471403,8.128214,24.980433,4.572556
2840,1.7362932,,6.736805,12.126668,8.47346,8.1684675,25.961765,4.603478
2841,1.7069254,,6.6794705,11.944286,8.420079,7.9602737,26.211655,4.575973
2842,1.6682804,,5.92647,11.946241,8.485811,7.7688713,19.093777,4.5934434
2843,1.8634232,,6.8999696,12.271488,8.404712,7.8958936,19.441252,4.605804
2844,1.6260445,,6.3890715,12.25227,8.388904,7.718476,21.7283,4.6168013
2845,1.5716902,,6.3702965,15.936541,8.306673,8.033235,22.447641,4.628164
2846,1.5397189,,6.646277,15.950487,8.311827,8.022797,23.688826,4.6119685
2847,1.7561351,,6.627845,16.218704,8.479651,7.916166,24.15483,4.6189322
2848,1.979196,,7.337337,16.245321,8.556959,7.9013762,25.03208,4.6767797
2849,2.0327415,,7.3524656,15.711699,8.541937,8.140091,25.340374,4.6704497
2850,1.7027917,,7.448021,15.667684,8.455032,8.184515,25.519043,4.6352468
2851,1.8257906,,7.4250784,15.400936,8.464068,7.918879,25.556484,4.5720816
2852,1.7901387,,6.5983796,15.42233,8.581378,7.7820225,19.19523,4.6292605
2853,1.7312604,,6.793355,15.606653,8.594205,7.91807,19.766712,4.62313
2854,1.8437523,,6.3170433,15.5778055,8.400377,9.441092,22.25883,4.5944695
2855,1.7148079,,6.4114556,15.709331,8.429444,9.429354,22.956942,4.6256742
2856,1.6691676,,6.6818094,15.730499,8.465843,9.050279,23.964672,4.604521
2857,1.6749599,,6.575794,15.718282,8.45665,9.043811,24.109392,4.580653
2858,1.7738655,,7.300542,15.688652,8.465691,8.340753,24.673569,4.694102
2859,1.7388331,,7.3153777,15.086939,8.535788,8.397311,24.996223,4.6751175
2860,1.2987257,,7.3986077,15.037251,8.547773,7.8520236,25.330095,4.60642
2861,1.6351912,,7.4348116,15.446563,8.466906,7.857872,25.452377,4.5899296
2862,1.7600901,,6.5676312,15.476517,8.50283,6.4919686,18.854286,4.5705457
2863,1.7636955,,6.7110195,16.140553,8.585496,6.6141677,18.543056,4.6542816
2864,1.6548913,,6.216129,16.137482,8.577869,9.548468,18.27404,4.637153
2865,1.5170387,,6.3460875,15.693265,8.399961,9.5443325,17.42433,4.600961
2866,1.3654221,,6.7903085,15.725656,8.425268,9.0170355,17.403446,4.556369
2867,1.5924695,,6.6722465,15.676427,8.455384,9.0510845,19.104801,4.6434994
2868,1.5362972,,7.170743,15.614095,8.463084,8.465025,19.580969,4.6313868
2869,1.5741452,,7.104735,15.010734,8.397891,8.496581,20.770138,4.651611
2870,1.5585284,,7.400534,15.0182,8.459675,8.077475,21.105288,4.635952
2871,1.5055037,,7.4348,15.441578,8.49865,8.084852,21.158018,4.602881
2872,1.7598948,,7.0991592,15.490221,8.520758,6.6829257,17.72601,4.6131206
2873,1.9548093,,6.8063645,16.157736,8.535823,6.7451963,16.189064,4.6675386
2874,1.5530639,,6.3085337,16.159832,8.651618,9.559859,16.005152,4.619304
2875,1.6982424,,6.4273067,15.662813,8.64753,9.534837,15.523522,4.623461
2876,1.7824917,,6.807095,15.7192,8.196858,9.017131,15.586434,4.6166787
2877,1.7078166,,6.720058,15.224602,8.237877,9.0658455,17.191576,4.6440177
2878,1.6882691,,7.181002,15.209403,8.416007,8.485863,17.779951,4.6005564
2879,1.5564079,,7.167958,14.970876,8.424789,8.500977,19.600243,4.665066
2880,1.6353887,,7.381005,14.961274,8.441715,8.076947,19.883057,4.6360517
2881,1.6469594,,7.310276,16.223402,8.463157,8.127885,20.408691,4.6195936
2882,1.6841278,,7.033764,16.265366,8.442014,6.7326345,17.571205,4.6648297
2883,1.746496,,6.6005707,16.32019,8.507041,6.719905,15.719524,4.6427
2884,1.7498144,,6.2589235,16.29941,8.539107,9.060706,15.520136,4.57918
2885,1.8081924,,6.3310885,15.675,8.662619,9.033693,15.145925,4.657362
2886,1.9527832,,6.637897,15.741536,8.661611,8.799692,15.271181,4.640043
2887,1.8275248,,6.5186663,15.254246,8.191157,8.839364,16.86191,4.6209016
2888,1.7381219,,6.3438954,15.213522,8.247938,8.413495,17.29538,4.5935388
2889,1.6810228,,6.3622713,14.9773,8.435192,8.398508,19.201233,4.6589127
2890,1.5418593,,6.437415,15.000863,8.407117,8.101278,19.45272,4.691566
2891,1.7249124,,6.462929,16.29244,8.351646,8.136898,20.11427,4.629715
2892,1.5943503,,6.7148976,16.277176,8.343467,7.144701,16.053925,4.6600904
2893,1.4896504,,6.677331,16.314524,8.303834,7.188622,13.8596525,4.6199265
2894,1.6515158,,6.2696004,16.285473,8.43855,9.0771265,13.550689,4.596457
2895,1.6656287,,6.2889714,16.142418,8.48297,9.047836,12.709904,4.6382813
2896,1.841146,,6.582468,16.15895,8.525018,8.815927,12.802317,4.653165
2897,1.7079353,,6.4824877,16.367971,8.5139,8.846289,13.670728,4.6380553
2898,1.69611,,6.3561997,16.368525,8.162067,8.409699,13.942111,4.642796
2899,1.5836443,,6.4329567,16.499025,8.215796,8.390475,16.33933,4.645341
2900,1.4795964,,6.5798573,16.527538,8.322051,8.106865,16.626005,4.6390243
2901,1.6219621,,6.5733614,16.787333,8.288814,8.154553,18.754923,4.6092334
2902,1.6981193,,6.7787347,16.77653,8.336525,7.1723185,15.738347,4.6185617
2903,1.6488278,,6.699473,16.47903,8.351643,7.1781893,13.70868,4.596909
2904,1.7067151,,6.250537,16.446522,8.34487,8.687038,13.450428,4.575184
2905,1.8563802,,6.167038,16.178267,8.486208,8.666244,12.542287,4.575646
2906,1.8170521,,6.249523,16.171183,8.489296,8.624932,12.459551,4.6180925
2907,1.7035367,,6.280087,16.392376,8.519505,8.633509,13.24524,4.594518
2908,1.7588625,,6.0150228,16.412083,8.51009,8.3597,13.3949175,4.5972996
2909,1.6779615,,6.073524,16.528563,8.181173,8.377438,15.792663,4.585234
2910,1.7628207,,5.9350967,16.519026,8.205897,8.072905,16.06483,4.5982285
2911,1.6458387,,5.8641696,16.75917,8.2933035,8.114289,18.263344,4.6343102
2912,1.7339408,,5.8893137,16.75626,8.27712,7.2287583,14.636821,4.598649
2913,1.4993459,,6.611802,16.480906,8.352871,7.1877265,13.702633,4.554749
2914,1.589569,,6.2298293,16.476711,8.382905,8.693549,13.504079,4.5779448
2915,1.5713655,,6.1598635,15.672511,8.391814,8.695321,11.830343,4.6064787
2916,1.5569695,,6.2993207,15.668111,8.494336,8.663423,11.714506,4.594286
2917,1.7531003,,6.3311653,16.421019,8.477669,8.649355,11.475231,4.6126842
2918,1.8406885,,6.0493145,16.487097,8.481055,8.360972,11.520837,4.583469
2919,1.5993987,,6.0287375,16.83367,8.452602,8.397636,13.081121,4.56706
2920,1.7172029,,5.8809676,16.794447,8.253439,8.070478,13.377666,4.6010413
2921,1.4990337,,5.841441,16.535057,8.2955,8.062794,15.543881,4.6009154
2922,1.612813,,5.9553976,16.542522,8.248066,7.1495256,14.518889,4.5770307
2923,1.5103725,,,16.55063,8.231889,7.188447,13.598318,4.523162
2924,1.8190209,,,16.553118,8.50529,8.632456,13.52885,4.539735
2925,1.5516121,,,18.160206,8.479911,8.635313,11.931104,4.555564
2926,1.7117773,,,18.21071,8.499549,8.303311,11.778437,4.5348444
2927,1.6661723,,,17.916012,8.527305,8.30341,11.461112,4.536943
2928,1.5011994,,,17.77475,8.451258,8.185549,11.458057,4.4947476
2929,1.4922462,,,17.298016,8.4600725,8.225224,12.927199,4.4973636
2930,1.7151109,,,17.323889,8.547918,7.850069,13.082529,4.4368806
2931,1.5851946,,,17.272976,8.559011,7.8277063,15.0614805,4.4761434
2932,1.327569,,,17.270863,8.598731,7.0429792,15.512504,4.5904245
2933,1.5264117,,,16.80955,8.600945,7.116014,15.189208,4.597618
2934,1.5518959,,,16.796522,8.484651,8.607534,15.223413,4.585151
2935,1.4998676,,,18.13838,8.455692,8.611566,14.093203,4.56512
2936,1.76899,,,18.13123,8.511066,8.268191,13.890237,4.5078645
2937,1.6854793,,,17.87747,8.530471,8.302253,12.127571,4.5141044
2938,1.6107312,,,17.829687,8.413158,8.195227,12.095115,4.450929
2939,1.6993119,,,17.32234,8.437188,8.219403,12.167124,4.5003753
2940,2.775333,,,17.316557,8.551284,7.860458,12.200946,4.547604
2941,2.4800293,,,17.267157,8.556398,7.8444333,12.857521,4.469883
2942,2.460277,,,17.255486,8.639217,7.0821013,20.862213,4.470652
2943,2.3393128,,,16.788431,8.610732,7.1298494,21.365461,4.522795
2944,2.3670683,,,16.768875,8.560529,,21.963272,4.577932
2945,2.5761418,,,17.183367,8.536572,,21.86018,4.6237216
2946,2.4637408,,,17.139343,8.742558,,21.304457,4.476705
2947,2.4873106,,,17.58536,8.7558975,,21.191023,4.530676
2948,2.3969626,,,17.535807,8.502041,,20.342663,4.4392986
2949,2.356223,,,17.2948,8.545694,,20.197647,4.429514
2950,2.519421,,,17.295202,8.359095,,20.923986,4.516009
2951,2.3833327,,,17.022371,8.344516,,21.15244,4.4535074
2952,2.3221812,,,17.014961,8.493523,,21.451506,4.5993857
2953,2.3506565,,,16.746315,8.5181,,21.97108,4.5282435
2954,2.5540028,,,16.74569,8.548956,,22.151714,4.5978017
2955,2.2837262,,,17.111704,8.527193,,22.011738,4.5719895
2956,2.31848,,,17.08227,8.734321,,20.396088,4.480357
2957,2.4407592,,,17.563461,8.731504,,20.084536,4.487023
2958,2.41756,,,17.544619,8.518646,,18.907833,4.4345236
2959,2.2722263,,,17.286087,8.5623045,,18.86805,4.443084
2960,2.4758048,,,17.278631,8.360376,,20.744503,4.551452
2961,2.4425344,,,17.00632,8.393914,,21.169191,4.704482
2962,2.3637247,,,17.008574,8.5358515,,21.702587,4.915593
2963,2.2973578,,,16.747408,8.526662,,22.05258,4.563944
2964,2.3491194,,,16.753376,8.6689205,,22.21372,4.5409055
2965,2.1941946,,,16.503912,8.635823,,22.086397,4.519786
2966,2.1967638,,,16.499315,8.778024,,20.257734,4.463367
2967,2.5092306,,,16.872345,8.815247,,19.733957,4.4837327
2968,2.5204933,,,16.918194,8.610129,,18.680534,4.577539
2969,2.5296066,,,17.05044,8.62868,,18.829515,4.6501794
2970,2.4408288,,,17.016298,8.306566,,20.915588,4.8489313
2971,2.3799314,,,16.533766,8.341935,,21.453083,4.8822827
2972,2.5650477,,,16.53717,8.490296,,21.94833,4.823531
2973,2.5434709,,,16.252298,8.4232235,,22.116695,4.5700703
2974,2.3580625,,,16.235634,8.651797,,22.197748,4.5444574
2975,2.333853,,,16.512865,8.615688,,21.991623,4.590052
2976,2.2753854,,,16.502333,8.776338,,20.448145,4.5965815
2977,2.5002933,,,16.853703,8.8323765,,20.006649,4.667302
2978,2.5554788,,,16.8925,8.618298,,18.74364,4.7470164
2979,2.5407753,,,17.064388,8.67079,,18.856724,4.894446
2980,2.609626,,,17.002296,8.362853,,20.205368,4.95901
2981,2.341567,,,16.491215,8.356763,,20.593426,4.7857275
2982,2.4055822,,,16.50206,8.457442,,21.742386,4.6098933
2983,2.4043298,,,16.230684,8.397633,,21.935694,4.4005237
2984,2.4509165,,,16.182178,8.574345,,22.014486,4.7019763
2985,2.3211377,,,16.914024,8.537736,,21.868973,4.6688647
2986,2.3884091,,,16.896893,8.62285,,20.621153,4.758922
2987,2.4107628,,,16.932241,8.656608,,20.39746,4.807129
2988,2.3666906,,,16.937965,8.430986,,19.00046,4.8559184
2989,2.4296842,,,17.09792,8.506747,,18.767754,4.8776526
2990,2.5842123,,,17.05453,8.284258,,19.75194,4.7557487
2991,2.456384,,,16.572126,8.27763,,20.083845,4.579257
2992,2.4585435,,,16.580957,8.686476,,20.963463,4.46043
2993,2.3787637,,,15.598048,8.625101,,21.34677,4.563744
2994,2.485924,,,15.561472,8.600708,,21.653015,4.6600785
2995,2.367322,,,16.939968,8.557628,,21.53915,4.6239524
2996,2.3997273,,,16.931517,8.645606,,20.876394,4.740991
2997,2.4916415,,,16.947235,8.665387,,20.719555,4.7218356
2998,2.4029474,,,16.94376,8.447851,,18.774921,4.724795
2999,2.36801,,,17.099407,8.5232115,,18.448557,4.6906886
3000,2.442214,,,17.088533,8.292482,,18.396542,4.545492
3001,2.3975246,,,16.637981,8.268226,,18.65185,4.4413524
3002,2.3915722,,,16.626549,8.674203,,20.921757,4.335302
3003,2.397024,,,15.600333,8.590936,,21.397459,4.107649
3004,2.4028106,,,15.562087,8.342465,,21.800665,3.897835
3005,2.3600407,,,13.712415,8.353583,,21.579617,3.9802442
3006,2.2796898,,,13.510972,8.275303,,20.803469,3.8878548
3007,2.4865153,,,13.490617,8.270267,,20.548796,3.8298564
3008,2.426072,,,12.100736,8.218573,,18.653055,3.5396256
3009,2.5090253,,,12.133972,8.224665,,18.446098,3.650385
3010,2.43603,,,13.052298,8.238185,,18.383032,3.7115986
3011,2.305163,,,13.120144,8.246954,,18.65372,3.7842562
3012,2.3941987,,,14.602844,8.356904,,19.706675,4.2461376
3013,2.367254,,,14.595909,8.355067,,20.166855,4.0117283
3014,2.359932,,,14.622205,8.440702,,20.812016,3.809701
3015,2.3110363,,,14.588909,8.480039,,20.679033,3.8198943
3016,2.2467005,,,13.730354,8.275007,,20.641838,3.8335195
3017,2.3332963,,,13.485617,8.308931,,20.403067,3.8387144
3018,2.4779947,,,13.481179,8.356552,,18.78462,3.862674
3019,2.5427804,,,12.112752,8.327258,,18.64664,3.774195
3020,2.5903924,,,12.070785,8.372032,,17.568623,4.099198
3021,2.4376862,,,13.050853,8.3991995,,17.628159,4.150089
3022,2.5730083,,,13.102397,8.508768,,24.628586,4.3021374
3023,2.446702,,,14.577057,8.513946,,24.335955,4.0631666
3024,2.2419264,,,14.587248,8.449403,,23.689693,3.8323839
3025,2.3801148,,,14.677442,8.500229,,23.735167,3.7906237
3026,2.3118322,,,14.699919,8.272654,,24.077503,3.7139874
3027,2.338732,,,13.176297,8.296453,,24.16168,3.763175
3028,2.4669597,,,12.922707,8.361542,,24.580235,4.042804
3029,2.5658755,,,12.902409,8.356504,,24.582039,3.8931022
3030,0.99945587,,,13.1640415,8.442494,,24.203802,4.001418
3031,0.81060207,,,13.176725,8.427447,,24.232601,3.9654558
3032,0.7856428,,,13.320846,8.517031,,24.664663,4.131159
3033,0.92689764,,,13.354186,8.539757,,24.211052,3.9123871
3034,1.096957,,,14.307841,8.430793,,22.77286,4.148252
3035,1.0794917,,,14.320352,8.454612,,22.667435,4.0802674
3036,1.0908604,,,15.143728,8.308697,,23.370117,4.4937544
3037,0.91670203,,,15.178734,8.282264,,23.600708,4.334776
3038,0.81344545,,,13.122616,8.293358,,24.515713,4.7129254
3039,1.0802184,,,12.919634,8.308663,,24.588509,4.7054543
3040,0.7282236,,,12.912515,8.248986,,24.800322,4.6113143
3041,0.94696915,,,13.2419405,8.238502,,24.85515,4.6183424
3042,0.8364617,,,13.186056,8.488724,,24.580908,4.6458793
3043,0.8701979,,,13.340472,8.461503,,24.077139,3.7917268
3044,0.9072808,,,13.355709,8.436349,,22.491764,3.9360838
3045,0.81345314,,,14.267365,8.4542265,,22.486374,3.8911867
3046,0.8356254,,,14.310796,8.315987,,23.294489,4.2876873
3047,0.8261654,,,15.225832,8.310547,,23.633879,4.14656
3048,0.8795222,,,15.218233,8.352503,,24.567371,4.5210767
3049,0.8062592,,,12.227482,8.346203,,24.68761,4.5296073
3050,0.8974046,,,11.765697,8.21697,,24.972637,4.57324
3051,0.74129957,,,11.614537,8.248076,,25.099989,4.4957976
3052,0.7178511,,,13.648949,8.483414,,24.559849,4.4855046
3053,0.69819975,,,13.633056,8.4680605,,24.329615,4.0394793
3054,0.74239016,,,14.42641,8.507223,,22.5666,4.4140067
3055,0.6968684,,,14.413089,8.510906,,22.40893,4.299976
3056,0.74865365,,,15.1809025,8.318512,,22.930582,4.472311
3057,0.6560811,,,15.311792,8.338443,,23.110062,4.5066276
3058,0.8125328,,,15.648467,8.312901,,24.158937,4.572818
3059,0.7360221,,,15.599063,8.278252,,24.403809,4.6138873
3060,0.9658144,,,12.215159,8.012668,,25.200924,4.6215386
3061,0.82135516,,,11.710482,8.017397,,25.376215,4.556139
3062,0.93867713,,,11.616744,8.190347,,24.597431,4.548868
3063,0.7821424,,,13.606863,8.204275,,24.58049,3.9509032
3064,0.71862996,,,13.638846,8.511755,,23.021301,4.282102
3065,0.72867954,,,14.478017,8.537579,,22.437271,4.23248
3066,0.9033744,,,14.5284815,8.363429,,22.69794,4.5988812
3067,0.97809494,,,15.349814,8.323547,,22.858633,4.6714807
3068,0.7970272,,,15.390422,8.253592,,23.822996,4.707098
3069,0.60896385,,,15.511484,8.241855,,24.143637,4.6570525
3070,0.8456558,,,15.476688,7.99063,,25.109093,4.546368
3071,0.78272784,,,13.417475,7.976496,,25.284496,4.4794745
3072,0.80196154,,,13.634887,8.158458,,24.149431,4.5071507
3073,0.8252316,,,13.668091,8.200418,,24.049732,4.533621
3074,0.7634521,,,13.951474,8.384192,,22.055967,4.584791
3075,0.8461791,,,13.917583,8.43692,,21.410322,4.6532497
3076,0.91256726,,,14.838935,8.479563,,20.359789,4.5158343
3077,1.1686798,,,14.913778,8.448501,,20.680902,4.5030003
3078,0.8119548,,,15.565712,8.462522,,21.958662,4.669721
3079,0.83096135,,,15.506343,8.424876,,22.136648,4.6409698
3080,0.58236986,,,14.673912,8.154537,,23.794916,4.596328
3081,0.62463355,,,14.648649,8.157511,,24.022202,4.5538764
3082,0.88798195,,,13.491719,8.05568,,24.117598,4.523408
3083,1.0095838,,,13.772432,8.047486,,23.879581,1.1295235
3084,0.9482276,,,13.782855,8.404747,,21.769592,1.1434268
3085,0.7622681,,,13.961464,8.421001,,21.18018,1.1654425
3086,0.8308067,,,13.918387,8.45154,,19.88434,1.2160581
3087,0.79319113,,,14.798748,8.467505,,20.08344,1.2531843
3088,0.7666854,,,14.907964,8.491741,,21.610977,1.3389448
3089,0.7316163,,,15.548692,8.461826,,21.849066,1.3546237
3090,0.82228464,,,15.441932,8.193613,,23.551283,1.1732981
3091,0.9115037,,,14.630363,8.176923,,23.837948,1.2054702
3092,0.7123685,,,14.588879,8.063817,,24.113117,1.1123161
3093,0.8486498,,,13.6428385,8.080616,,23.853552,1.2695713
3094,1.0064472,,,14.611365,7.337115,,21.8387,1.2389469
3095,0.8034364,,,14.605013,7.333858,,21.218126,1.2999494
3096,1.0140405,,,13.535201,7.329012,,19.187151,1.2808354
3097,0.9387011,,,13.513185,7.3271375,,19.124441,1.3269678
3098,0.8488818,,,13.827497,7.177375,,19.47079,1.3644352
3099,0.78984016,,,13.9714985,7.216842,,19.711933,1.2652007
3100,1.0242033,,,14.675972,7.379121,,21.645832,1.216905
3101,1.0566728,,,14.637806,7.3396716,,22.221643,1.3489256
3102,0.71355194,,,14.203305,7.459008,,23.976042,1.2227536
3103,0.7301855,,,14.129018,7.4953303,,23.913061,1.1910216
3104,1.0522891,,,19.591257,7.3642054,,22.024134,1.2400392
3105,1.0267501,,,19.60422,7.2855973,,21.476372,1.4348019
3106,0.82475716,,,19.63466,7.154706,,19.497646,1.3407396
3107,1.0084915,,,19.634903,7.1591754,,19.257246,1.1963723
3108,0.81150424,,,19.727663,7.2504873,,19.235746,1.2735069
3109,0.84481394,,,19.73041,7.294675,,19.231627,1.3319085
3110,0.68727815,,,19.681187,7.4185686,,21.212202,1.3182228
3111,0.50162005,,,19.665108,7.372161,,21.884752,1.399418
3112,0.63704944,,,19.578653,7.5085506,,16.740665,1.1957791
3113,0.707952,,,19.546618,7.543419,,17.967432,1.2834678
3114,0.4280702,,,19.371857,7.294831,,18.635843,1.2048694
3115,0.5344604,,,19.369648,7.270781,,20.127523,1.3966988
3116,0.4373662,,,19.522612,7.180307,,20.135563,1.4177542
3117,0.64711344,,,19.504726,7.166779,,20.407196,1.3913803
3118,0.5760311,,,19.528427,7.2450237,,20.571947,1.4569111
3119,0.45025855,,,19.527998,7.2516866,,20.279287,1.4340122
3120,0.6520739,,,19.33407,7.382623,,20.005825,1.2800251
3121,0.65429604,,,19.318996,7.386765,,20.664595,1.1740451
3122,0.52288467,,,19.213398,7.537578,,21.858135,1.1200752
